ocel:eid,ocel:type:A,ocel:activity,ocel:timestamp,ocel:type:O
1161,['Application_238073987'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1588121428', 'Offer_1960395450']"
1162,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1588121428']
1163,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1960395450']
1164,['Application_1224943696'],Create application,2023-01-03 16:00:00+00:00,[]
1165,['Application_1224943696'],Submit,2023-01-03 16:00:00+00:00,[]
1166,['Application_1224943696'],Complete,2023-01-03 16:00:00+00:00,[]
1167,['Application_1224943696'],Accept,2023-01-03 16:00:00+00:00,[]
1168,['Application_1224943696'],Create offer,2023-01-03 16:00:00+00:00,['Offer_239260958']
1169,[],Send,2023-01-03 16:00:00+00:00,['Offer_239260958']
1170,[],Call,2023-01-03 16:00:00+00:00,['Offer_239260958']
1171,['Application_1224943696'],Create offer,2023-01-03 16:00:00+00:00,['Offer_119642324']
1172,[],Send,2023-01-03 16:00:00+00:00,['Offer_119642324']
1173,['Application_1224943696'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_239260958', 'Offer_119642324']"
1174,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_119642324']
1175,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_239260958']
1189,['Application_1297886565'],Create application,2023-01-03 16:00:00+00:00,[]
1190,['Application_1297886565'],Submit,2023-01-03 16:00:00+00:00,[]
1191,['Application_1297886565'],Complete,2023-01-03 16:00:00+00:00,[]
1192,['Application_1297886565'],Accept,2023-01-03 16:00:00+00:00,[]
1193,['Application_1297886565'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1240545254']
1194,[],Send,2023-01-03 16:00:00+00:00,['Offer_1240545254']
1195,[],Call,2023-01-03 16:00:00+00:00,['Offer_1240545254']
1196,['Application_1297886565'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1011044172']
1197,[],Send,2023-01-03 16:00:00+00:00,['Offer_1011044172']
1198,['Application_1297886565'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1011044172', 'Offer_1240545254']"
1199,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1011044172']
1200,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1240545254']
1201,['Application_1260340497'],Create application,2023-01-03 16:00:00+00:00,[]
1202,['Application_1260340497'],Submit,2023-01-03 16:00:00+00:00,[]
1203,['Application_1260340497'],Complete,2023-01-03 16:00:00+00:00,[]
1204,['Application_1260340497'],Accept,2023-01-03 16:00:00+00:00,[]
1205,['Application_1260340497'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1479127147']
1206,[],Send,2023-01-03 16:00:00+00:00,['Offer_1479127147']
1207,[],Call,2023-01-03 16:00:00+00:00,['Offer_1479127147']
1208,['Application_1260340497'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2116356879']
1209,[],Send,2023-01-03 16:00:00+00:00,['Offer_2116356879']
1210,['Application_1260340497'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2116356879', 'Offer_1479127147']"
1211,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2116356879']
1212,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1479127147']
1240,['Application_764468920'],Create application,2023-01-03 16:00:00+00:00,[]
1241,['Application_764468920'],Submit,2023-01-03 16:00:00+00:00,[]
1242,['Application_764468920'],Complete,2023-01-03 16:00:00+00:00,[]
1243,['Application_764468920'],Accept,2023-01-03 16:00:00+00:00,[]
1244,['Application_764468920'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1938577920']
1245,['Application_764468920'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1653360886']
1246,[],Send,2023-01-03 16:00:00+00:00,['Offer_1653360886']
1247,[],Send,2023-01-03 16:00:00+00:00,['Offer_1938577920']
1248,[],Call,2023-01-03 16:00:00+00:00,['Offer_1938577920']
1249,['Application_764468920'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1653360886', 'Offer_1938577920']"
1250,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1653360886']
1251,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1938577920']
1270,['Application_847920548'],Create application,2023-01-03 16:00:00+00:00,[]
1271,['Application_847920548'],Submit,2023-01-03 16:00:00+00:00,[]
1272,['Application_847920548'],Complete,2023-01-03 16:00:00+00:00,[]
1273,['Application_847920548'],Accept,2023-01-03 16:00:00+00:00,[]
1274,['Application_847920548'],Create offer,2023-01-03 16:00:00+00:00,['Offer_257530325']
1275,[],Send,2023-01-03 16:00:00+00:00,['Offer_257530325']
1276,[],Call,2023-01-03 16:00:00+00:00,['Offer_257530325']
1277,['Application_847920548'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1772932150']
1278,[],Send,2023-01-03 16:00:00+00:00,['Offer_1772932150']
1279,['Application_847920548'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_257530325', 'Offer_1772932150']"
1280,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1772932150']
1281,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_257530325']
1282,['Application_1231200933'],Create application,2023-01-03 16:00:00+00:00,[]
1283,['Application_1231200933'],Submit,2023-01-03 16:00:00+00:00,[]
1284,['Application_1231200933'],Complete,2023-01-03 16:00:00+00:00,[]
1285,['Application_1231200933'],Accept,2023-01-03 16:00:00+00:00,[]
1286,['Application_1231200933'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1257104233']
1287,[],Send,2023-01-03 16:00:00+00:00,['Offer_1257104233']
1288,[],Call,2023-01-03 16:00:00+00:00,['Offer_1257104233']
1289,['Application_1231200933'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1325839318']
1290,[],Send,2023-01-03 16:00:00+00:00,['Offer_1325839318']
1291,['Application_1231200933'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1325839318', 'Offer_1257104233']"
1292,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1325839318']
1293,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1257104233']
1294,['Application_828524494'],Create application,2023-01-03 16:00:00+00:00,[]
1295,['Application_828524494'],Complete,2023-01-03 16:00:00+00:00,[]
1296,['Application_828524494'],Accept,2023-01-03 16:00:00+00:00,[]
1297,['Application_828524494'],Create offer,2023-01-03 16:00:00+00:00,['Offer_336957615']
1298,[],Send,2023-01-03 16:00:00+00:00,['Offer_336957615']
1299,[],Call,2023-01-03 16:00:00+00:00,['Offer_336957615']
1300,['Application_828524494'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1628550223']
1301,[],Send,2023-01-03 16:00:00+00:00,['Offer_1628550223']
1302,['Application_828524494'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1628550223', 'Offer_336957615']"
1303,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1628550223']
1304,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_336957615']
1334,['Application_1436780800'],Create application,2023-01-03 16:00:00+00:00,[]
1335,['Application_1436780800'],Complete,2023-01-03 16:00:00+00:00,[]
1336,['Application_1436780800'],Accept,2023-01-03 16:00:00+00:00,[]
1337,['Application_1436780800'],Create offer,2023-01-03 16:00:00+00:00,['Offer_434023687']
1338,[],Send,2023-01-03 16:00:00+00:00,['Offer_434023687']
1339,[],Call,2023-01-03 16:00:00+00:00,['Offer_434023687']
1340,['Application_1436780800'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1199532339']
1341,[],Send,2023-01-03 16:00:00+00:00,['Offer_1199532339']
1342,['Application_1436780800'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1199532339', 'Offer_434023687']"
1343,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1199532339']
1344,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_434023687']
1429,['Application_903849587'],Create application,2023-01-03 16:00:00+00:00,[]
1430,['Application_903849587'],Submit,2023-01-03 16:00:00+00:00,[]
1431,['Application_903849587'],Complete,2023-01-03 16:00:00+00:00,[]
1432,['Application_903849587'],Accept,2023-01-03 16:00:00+00:00,[]
1433,['Application_903849587'],Create offer,2023-01-03 16:00:00+00:00,['Offer_309725090']
1434,[],Send,2023-01-03 16:00:00+00:00,['Offer_309725090']
1435,[],Call,2023-01-03 16:00:00+00:00,['Offer_309725090']
1436,['Application_903849587'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1806396816']
1437,[],Send,2023-01-03 16:00:00+00:00,['Offer_1806396816']
1438,['Application_903849587'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_309725090', 'Offer_1806396816']"
1439,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1806396816']
1440,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_309725090']
1441,['Application_1082798467'],Create application,2023-01-03 16:00:00+00:00,[]
1442,['Application_1082798467'],Submit,2023-01-03 16:00:00+00:00,[]
1443,['Application_1082798467'],Complete,2023-01-03 16:00:00+00:00,[]
1444,['Application_1082798467'],Accept,2023-01-03 16:00:00+00:00,[]
1445,['Application_1082798467'],Create offer,2023-01-03 16:00:00+00:00,['Offer_283376703']
1446,[],Send,2023-01-03 16:00:00+00:00,['Offer_283376703']
1447,[],Call,2023-01-03 16:00:00+00:00,['Offer_283376703']
1448,['Application_1082798467'],Create offer,2023-01-03 16:00:00+00:00,['Offer_993800442']
1449,[],Send,2023-01-03 16:00:00+00:00,['Offer_993800442']
1450,['Application_1082798467'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_283376703', 'Offer_993800442']"
1451,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_993800442']
1452,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_283376703']
1453,['Application_46744147'],Create application,2023-01-03 16:00:00+00:00,[]
1454,['Application_46744147'],Submit,2023-01-03 16:00:00+00:00,[]
1455,['Application_46744147'],Complete,2023-01-03 16:00:00+00:00,[]
1456,['Application_46744147'],Accept,2023-01-03 16:00:00+00:00,[]
1457,['Application_46744147'],Create offer,2023-01-03 16:00:00+00:00,['Offer_906760030']
1458,[],Send,2023-01-03 16:00:00+00:00,['Offer_906760030']
1459,[],Call,2023-01-03 16:00:00+00:00,['Offer_906760030']
1460,['Application_46744147'],Create offer,2023-01-03 16:00:00+00:00,['Offer_646917564']
1461,[],Send,2023-01-03 16:00:00+00:00,['Offer_646917564']
1462,['Application_46744147'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_646917564', 'Offer_906760030']"
1463,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_646917564']
1464,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_906760030']
1480,['Application_1332804972'],Create application,2023-01-03 16:00:00+00:00,[]
1481,['Application_1332804972'],Submit,2023-01-03 16:00:00+00:00,[]
1482,['Application_1332804972'],Complete,2023-01-03 16:00:00+00:00,[]
1483,['Application_1332804972'],Accept,2023-01-03 16:00:00+00:00,[]
1484,['Application_1332804972'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1684390409']
1485,[],Send,2023-01-03 16:00:00+00:00,['Offer_1684390409']
1486,[],Call,2023-01-03 16:00:00+00:00,['Offer_1684390409']
1487,['Application_1332804972'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1152855643']
1488,[],Send,2023-01-03 16:00:00+00:00,['Offer_1152855643']
1489,['Application_1332804972'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1684390409', 'Offer_1152855643']"
1490,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1152855643']
1491,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1684390409']
1492,['Application_1452087651'],Create application,2023-01-03 16:00:00+00:00,[]
1493,['Application_1452087651'],Submit,2023-01-03 16:00:00+00:00,[]
1494,['Application_1452087651'],Complete,2023-01-03 16:00:00+00:00,[]
1495,['Application_1452087651'],Accept,2023-01-03 16:00:00+00:00,[]
1496,['Application_1452087651'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1811152088']
1497,[],Send,2023-01-03 16:00:00+00:00,['Offer_1811152088']
1498,[],Call,2023-01-03 16:00:00+00:00,['Offer_1811152088']
1499,['Application_1452087651'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1538267322']
1500,[],Send,2023-01-03 16:00:00+00:00,['Offer_1538267322']
1501,['Application_1452087651'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1538267322', 'Offer_1811152088']"
1502,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1538267322']
1503,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1811152088']
1534,['Application_174120790'],Create application,2023-01-03 16:00:00+00:00,[]
1535,['Application_174120790'],Complete,2023-01-03 16:00:00+00:00,[]
1536,['Application_174120790'],Accept,2023-01-03 16:00:00+00:00,[]
1537,['Application_174120790'],Create offer,2023-01-03 16:00:00+00:00,['Offer_405486965']
1538,[],Send,2023-01-03 16:00:00+00:00,['Offer_405486965']
1539,[],Call,2023-01-03 16:00:00+00:00,['Offer_405486965']
1540,['Application_174120790'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1577689771']
1541,[],Send,2023-01-03 16:00:00+00:00,['Offer_1577689771']
1542,['Application_174120790'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1577689771', 'Offer_405486965']"
1543,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1577689771']
1544,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_405486965']
1545,['Application_1115559180'],Create application,2023-01-03 16:00:00+00:00,[]
1546,['Application_1115559180'],Complete,2023-01-03 16:00:00+00:00,[]
1547,['Application_1115559180'],Accept,2023-01-03 16:00:00+00:00,[]
1548,['Application_1115559180'],Create offer,2023-01-03 16:00:00+00:00,['Offer_532933480']
1549,[],Send,2023-01-03 16:00:00+00:00,['Offer_532933480']
1550,[],Call,2023-01-03 16:00:00+00:00,['Offer_532933480']
1551,['Application_1115559180'],Create offer,2023-01-03 16:00:00+00:00,['Offer_860591231']
1552,[],Send,2023-01-03 16:00:00+00:00,['Offer_860591231']
1553,['Application_1115559180'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_532933480', 'Offer_860591231']"
1554,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_860591231']
1555,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_532933480']
1556,['Application_327901907'],Create application,2023-01-03 16:00:00+00:00,[]
1557,['Application_327901907'],Complete,2023-01-03 16:00:00+00:00,[]
1558,['Application_327901907'],Accept,2023-01-03 16:00:00+00:00,[]
1559,['Application_327901907'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1105144205']
1560,[],Send,2023-01-03 16:00:00+00:00,['Offer_1105144205']
1561,[],Call,2023-01-03 16:00:00+00:00,['Offer_1105144205']
1562,['Application_327901907'],Create offer,2023-01-03 16:00:00+00:00,['Offer_935578069']
1563,[],Send,2023-01-03 16:00:00+00:00,['Offer_935578069']
1564,['Application_327901907'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1105144205', 'Offer_935578069']"
1565,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_935578069']
1566,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1105144205']
1567,['Application_1588116542'],Create application,2023-01-03 16:00:00+00:00,[]
1568,['Application_1588116542'],Submit,2023-01-03 16:00:00+00:00,[]
1569,['Application_1588116542'],Complete,2023-01-03 16:00:00+00:00,[]
1570,['Application_1588116542'],Accept,2023-01-03 16:00:00+00:00,[]
1571,['Application_1588116542'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1247219798']
1572,[],Send,2023-01-03 16:00:00+00:00,['Offer_1247219798']
1573,[],Call,2023-01-03 16:00:00+00:00,['Offer_1247219798']
1574,['Application_1588116542'],Create offer,2023-01-03 16:00:00+00:00,['Offer_934746246']
1575,[],Send,2023-01-03 16:00:00+00:00,['Offer_934746246']
1576,['Application_1588116542'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1247219798', 'Offer_934746246']"
1577,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_934746246']
1578,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1247219798']
1593,['Application_1559203034'],Create application,2023-01-03 16:00:00+00:00,[]
1594,['Application_1559203034'],Submit,2023-01-03 16:00:00+00:00,[]
1595,['Application_1559203034'],Complete,2023-01-03 16:00:00+00:00,[]
1596,['Application_1559203034'],Accept,2023-01-03 16:00:00+00:00,[]
1597,['Application_1559203034'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2131720130']
1598,['Application_1559203034'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1101752977']
1599,[],Send,2023-01-03 16:00:00+00:00,['Offer_1101752977']
1600,[],Send,2023-01-03 16:00:00+00:00,['Offer_2131720130']
1601,[],Call,2023-01-03 16:00:00+00:00,['Offer_2131720130']
1602,['Application_1559203034'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1101752977', 'Offer_2131720130']"
1603,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1101752977']
1604,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2131720130']
1633,['Application_2064431358'],Create application,2023-01-03 16:00:00+00:00,[]
1634,['Application_2064431358'],Submit,2023-01-03 16:00:00+00:00,[]
1635,['Application_2064431358'],Complete,2023-01-03 16:00:00+00:00,[]
1636,['Application_2064431358'],Accept,2023-01-03 16:00:00+00:00,[]
1637,['Application_2064431358'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1527442478']
1638,[],Send,2023-01-03 16:00:00+00:00,['Offer_1527442478']
1639,[],Call,2023-01-03 16:00:00+00:00,['Offer_1527442478']
1640,['Application_2064431358'],Create offer,2023-01-03 16:00:00+00:00,['Offer_116294424']
1641,[],Send,2023-01-03 16:00:00+00:00,['Offer_116294424']
1642,['Application_2064431358'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_116294424', 'Offer_1527442478']"
1643,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_116294424']
1644,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1527442478']
1683,['Application_819930551'],Create application,2023-01-03 16:00:00+00:00,[]
1684,['Application_819930551'],Complete,2023-01-03 16:00:00+00:00,[]
1685,['Application_819930551'],Accept,2023-01-03 16:00:00+00:00,[]
1686,['Application_819930551'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1130457863']
1687,[],Send,2023-01-03 16:00:00+00:00,['Offer_1130457863']
1688,[],Call,2023-01-03 16:00:00+00:00,['Offer_1130457863']
1689,['Application_819930551'],Create offer,2023-01-03 16:00:00+00:00,['Offer_712736639']
1690,[],Send,2023-01-03 16:00:00+00:00,['Offer_712736639']
1691,['Application_819930551'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1130457863', 'Offer_712736639']"
1692,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_712736639']
1693,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1130457863']
1722,['Application_1558527814'],Create application,2023-01-03 16:00:00+00:00,[]
1723,['Application_1558527814'],Submit,2023-01-03 16:00:00+00:00,[]
1724,['Application_1558527814'],Complete,2023-01-03 16:00:00+00:00,[]
1725,['Application_1558527814'],Accept,2023-01-03 16:00:00+00:00,[]
1726,['Application_1558527814'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1340751644']
1727,[],Send,2023-01-03 16:00:00+00:00,['Offer_1340751644']
1728,[],Call,2023-01-03 16:00:00+00:00,['Offer_1340751644']
1729,['Application_1558527814'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1089294547']
1730,[],Send,2023-01-03 16:00:00+00:00,['Offer_1089294547']
1731,['Application_1558527814'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1089294547', 'Offer_1340751644']"
1732,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1089294547']
1733,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1340751644']
1734,['Application_449790608'],Create application,2023-01-03 16:00:00+00:00,[]
