event_id,A,event_activity,event_timestamp,O,event_CaseID,event_variant
618,['Application_562322973'],Accept,42375.51628,[],Application_562322973,[0]
619,['Application_562322973'],Create offer,42375.52015,['Offer_1126064152'],Application_562322973,[0]
620,['Application_562322973'],Create offer,42375.52054,['Offer_776349166'],Application_562322973,[0]
621,[],Send,42375.52071,['Offer_776349166'],Application_562322973,[0]
622,[],Send,42375.52071,['Offer_1126064152'],Application_562322973,[0]
623,[],Call,42375.52071,['Offer_1126064152'],Application_562322973,[0]
624,['Application_562322973'],Cancel application,42382.49967,"['Offer_1126064152', 'Offer_776349166']",Application_562322973,[0]
625,[],Cancel offer,42382.49967,['Offer_776349166'],Application_562322973,[0]
626,[],Cancel offer,42382.49967,['Offer_1126064152'],Application_562322973,[0]
667,['Application_944177310'],Create application,42374.61404,[],Application_944177310,[5]
668,['Application_944177310'],Submit,42374.61405,[],Application_944177310,[5]
669,['Application_944177310'],Complete,42375.45463,[],Application_944177310,[5]
670,['Application_944177310'],Accept,42375.46408,[],Application_944177310,[5]
671,['Application_944177310'],Create offer,42375.46654,['Offer_1790808751'],Application_944177310,[5]
672,[],Cancel offer,42375.46912,['Offer_1790808751'],Application_944177310,[5]
673,['Application_944177310'],Create offer,42375.46949,['Offer_1914237031'],Application_944177310,[5]
674,[],Send,42375.47239,['Offer_1914237031'],Application_944177310,[5]
675,[],Call,42375.47239,['Offer_1914237031'],Application_944177310,[5]
676,['Application_944177310'],Cancel application,42406.34226,"['Offer_1790808751', 'Offer_1914237031']",Application_944177310,[5]
677,[],Cancel offer,42406.34226,['Offer_1914237031'],Application_944177310,[5]
678,['Application_1274070913'],Create application,42374.63422,[],Application_1274070913,[1]
679,['Application_1274070913'],Complete,42374.63422,[],Application_1274070913,[1]
680,['Application_1274070913'],Accept,42374.6398,[],Application_1274070913,[1]
681,['Application_1274070913'],Create offer,42374.64173,['Offer_166386211'],Application_1274070913,[1]
682,['Application_1274070913'],Create offer,42374.64196,['Offer_1632821088'],Application_1274070913,[1]
683,[],Send,42374.64234,['Offer_1632821088'],Application_1274070913,[1]
684,[],Send,42374.64234,['Offer_166386211'],Application_1274070913,[1]
685,[],Call,42374.64234,['Offer_166386211'],Application_1274070913,[1]
686,['Application_1274070913'],Cancel application,42405.33355,"['Offer_166386211', 'Offer_1632821088']",Application_1274070913,[1]
687,[],Cancel offer,42405.33355,['Offer_1632821088'],Application_1274070913,[1]
688,[],Cancel offer,42405.33355,['Offer_166386211'],Application_1274070913,[1]
705,['Application_898874076'],Create application,42374.72517,[],Application_898874076,[8]
706,['Application_898874076'],Submit,42374.72517,[],Application_898874076,[8]
707,['Application_898874076'],Complete,42375.68363,[],Application_898874076,[8]
708,['Application_898874076'],Accept,42375.71131,[],Application_898874076,[8]
709,['Application_898874076'],Create offer,42375.71173,['Offer_407837490'],Application_898874076,[8]
710,[],Send,42375.71199,['Offer_407837490'],Application_898874076,[8]
711,[],Call,42375.71199,['Offer_407837490'],Application_898874076,[8]
712,['Application_898874076'],Create offer,42398.48927,['Offer_531162697'],Application_898874076,[8]
713,[],Send,42398.48945,['Offer_531162697'],Application_898874076,[8]
714,['Application_898874076'],Create offer,42398.60419,['Offer_1970712508'],Application_898874076,[8]
715,[],Send,42398.60437,['Offer_1970712508'],Application_898874076,[8]
716,['Application_898874076'],Create offer,42401.6823,['Offer_1042193341'],Application_898874076,[8]
717,[],Send,42401.68246,['Offer_1042193341'],Application_898874076,[8]
718,['Application_898874076'],Cancel application,42432.33391,"['Offer_1970712508', 'Offer_531162697', 'Offer_1042193341', 'Offer_407837490']",Application_898874076,[8]
719,[],Cancel offer,42432.33391,['Offer_1042193341'],Application_898874076,[8]
720,[],Cancel offer,42432.33391,['Offer_1970712508'],Application_898874076,[8]
721,[],Cancel offer,42432.33391,['Offer_531162697'],Application_898874076,[8]
722,[],Cancel offer,42432.33391,['Offer_407837490'],Application_898874076,[8]
803,['Application_2092350091'],Create application,42375.53731,[],Application_2092350091,[3]
804,['Application_2092350091'],Submit,42375.53731,[],Application_2092350091,[3]
805,['Application_2092350091'],Complete,42376.60217,[],Application_2092350091,[3]
806,['Application_2092350091'],Accept,42376.69687,[],Application_2092350091,[3]
807,['Application_2092350091'],Create offer,42376.70251,['Offer_747358554'],Application_2092350091,[3]
808,['Application_2092350091'],Create offer,42376.70297,['Offer_389194212'],Application_2092350091,[3]
809,[],Send,42376.70457,['Offer_389194212'],Application_2092350091,[3]
810,[],Send,42376.70457,['Offer_747358554'],Application_2092350091,[3]
811,[],Call,42376.70457,['Offer_747358554'],Application_2092350091,[3]
812,['Application_2092350091'],Create offer,42398.63776,['Offer_1128675380'],Application_2092350091,[3]
813,[],Send,42398.63792,['Offer_1128675380'],Application_2092350091,[3]
814,['Application_2092350091'],Cancel application,42429.33389,"['Offer_389194212', 'Offer_747358554', 'Offer_1128675380']",Application_2092350091,[3]
815,[],Cancel offer,42429.33389,['Offer_1128675380'],Application_2092350091,[3]
816,[],Cancel offer,42429.33389,['Offer_389194212'],Application_2092350091,[3]
817,[],Cancel offer,42429.33389,['Offer_747358554'],Application_2092350091,[3]
818,['Application_1898813636'],Create application,42375.6128,[],Application_1898813636,[2]
819,['Application_1898813636'],Submit,42375.6128,[],Application_1898813636,[2]
820,['Application_1898813636'],Handle leads,42375.6954,[],Application_1898813636,[2]
821,['Application_1898813636'],Complete,42375.70134,[],Application_1898813636,[2]
822,['Application_1898813636'],Accept,42376.85314,[],Application_1898813636,[2]
823,['Application_1898813636'],Create offer,42376.85475,['Offer_397749616'],Application_1898813636,[2]
824,[],Send,42376.85615,['Offer_397749616'],Application_1898813636,[2]
825,[],Call,42376.85615,['Offer_397749616'],Application_1898813636,[2]
826,['Application_1898813636'],Create offer,42398.63978,['Offer_1401879807'],Application_1898813636,[2]
827,[],Send,42398.63993,['Offer_1401879807'],Application_1898813636,[2]
828,['Application_1898813636'],Cancel application,42429.33402,"['Offer_397749616', 'Offer_1401879807']",Application_1898813636,[2]
829,[],Cancel offer,42429.33402,['Offer_1401879807'],Application_1898813636,[2]
830,[],Cancel offer,42429.33402,['Offer_397749616'],Application_1898813636,[2]
831,['Application_443070493'],Create application,42375.66972,[],Application_443070493,[1]
832,['Application_443070493'],Complete,42375.66972,[],Application_443070493,[1]
833,['Application_443070493'],Accept,42375.67297,[],Application_443070493,[1]
834,['Application_443070493'],Create offer,42375.68162,['Offer_35740405'],Application_443070493,[1]
835,[],Send,42375.68236,['Offer_35740405'],Application_443070493,[1]
836,[],Call,42375.68236,['Offer_35740405'],Application_443070493,[1]
837,['Application_443070493'],Create offer,42398.64077,['Offer_1818804840'],Application_443070493,[1]
838,[],Send,42398.64095,['Offer_1818804840'],Application_443070493,[1]
839,['Application_443070493'],Cancel application,42429.33357,"['Offer_35740405', 'Offer_1818804840']",Application_443070493,[1]
840,[],Cancel offer,42429.33357,['Offer_1818804840'],Application_443070493,[1]
841,[],Cancel offer,42429.33357,['Offer_35740405'],Application_443070493,[1]
842,['Application_1417516413'],Create application,42375.67781,[],Application_1417516413,[1]
843,['Application_1417516413'],Complete,42375.67781,[],Application_1417516413,[1]
844,['Application_1417516413'],Accept,42375.67965,[],Application_1417516413,[1]
845,['Application_1417516413'],Create offer,42375.68065,['Offer_1497689839'],Application_1417516413,[1]
846,[],Send,42375.68226,['Offer_1497689839'],Application_1417516413,[1]
847,[],Call,42375.68226,['Offer_1497689839'],Application_1417516413,[1]
848,['Application_1417516413'],Create offer,42398.64167,['Offer_1776173350'],Application_1417516413,[1]
849,[],Send,42398.64182,['Offer_1776173350'],Application_1417516413,[1]
850,['Application_1417516413'],Cancel application,42429.33354,"['Offer_1497689839', 'Offer_1776173350']",Application_1417516413,[1]
851,[],Cancel offer,42429.33354,['Offer_1776173350'],Application_1417516413,[1]
852,[],Cancel offer,42429.33354,['Offer_1497689839'],Application_1417516413,[1]
853,['Application_879749975'],Create application,42375.71782,[],Application_879749975,[0]
854,['Application_879749975'],Submit,42375.71782,[],Application_879749975,[0]
855,['Application_879749975'],Complete,42376.67084,[],Application_879749975,[0]
856,['Application_879749975'],Accept,42376.7364,[],Application_879749975,[0]
857,['Application_879749975'],Create offer,42376.73808,['Offer_432913061'],Application_879749975,[0]
858,[],Send,42376.73864,['Offer_432913061'],Application_879749975,[0]
859,[],Call,42376.73864,['Offer_432913061'],Application_879749975,[0]
860,['Application_879749975'],Create offer,42398.64322,['Offer_369348638'],Application_879749975,[0]
861,[],Send,42398.64343,['Offer_369348638'],Application_879749975,[0]
862,['Application_879749975'],Cancel application,42399.57516,"['Offer_432913061', 'Offer_369348638']",Application_879749975,[0]
863,[],Cancel offer,42399.57516,['Offer_369348638'],Application_879749975,[0]
864,[],Cancel offer,42399.57516,['Offer_432913061'],Application_879749975,[0]
865,['Application_784275418'],Create application,42375.86759,[],Application_784275418,[0]
866,['Application_784275418'],Submit,42375.86759,[],Application_784275418,[0]
867,['Application_784275418'],Complete,42377.52347,[],Application_784275418,[0]
868,['Application_784275418'],Accept,42377.52405,[],Application_784275418,[0]
869,['Application_784275418'],Create offer,42378.65787,['Offer_1844553031'],Application_784275418,[0]
870,[],Send,42378.65813,['Offer_1844553031'],Application_784275418,[0]
871,[],Call,42378.65813,['Offer_1844553031'],Application_784275418,[0]
872,['Application_784275418'],Create offer,42398.64698,['Offer_1037393398'],Application_784275418,[0]
873,[],Send,42398.64715,['Offer_1037393398'],Application_784275418,[0]
874,['Application_784275418'],Cancel application,42429.33449,"['Offer_1037393398', 'Offer_1844553031']",Application_784275418,[0]
875,[],Cancel offer,42429.33449,['Offer_1037393398'],Application_784275418,[0]
876,[],Cancel offer,42429.33449,['Offer_1844553031'],Application_784275418,[0]
877,['Application_259183799'],Create application,42375.87646,[],Application_259183799,[0]
878,['Application_259183799'],Submit,42375.87646,[],Application_259183799,[0]
879,['Application_259183799'],Complete,42376.70987,[],Application_259183799,[0]
880,['Application_259183799'],Accept,42376.7606,[],Application_259183799,[0]
881,['Application_259183799'],Create offer,42376.76623,['Offer_470048680'],Application_259183799,[0]
882,[],Send,42376.76652,['Offer_470048680'],Application_259183799,[0]
883,[],Call,42376.76652,['Offer_470048680'],Application_259183799,[0]
884,['Application_259183799'],Create offer,42398.64782,['Offer_388112507'],Application_259183799,[0]
885,[],Send,42398.64797,['Offer_388112507'],Application_259183799,[0]
886,['Application_259183799'],Cancel application,42429.33435,"['Offer_470048680', 'Offer_388112507']",Application_259183799,[0]
887,[],Cancel offer,42429.33435,['Offer_388112507'],Application_259183799,[0]
888,[],Cancel offer,42429.33435,['Offer_470048680'],Application_259183799,[0]
889,['Application_1316947913'],Create application,42375.98469,[],Application_1316947913,[0]
890,['Application_1316947913'],Submit,42375.98469,[],Application_1316947913,[0]
891,['Application_1316947913'],Complete,42377.86314,[],Application_1316947913,[0]
892,['Application_1316947913'],Accept,42381.69319,[],Application_1316947913,[0]
893,['Application_1316947913'],Create offer,42381.69778,['Offer_481217395'],Application_1316947913,[0]
894,[],Send,42381.70284,['Offer_481217395'],Application_1316947913,[0]
895,[],Call,42381.70284,['Offer_481217395'],Application_1316947913,[0]
896,['Application_1316947913'],Create offer,42381.70482,['Offer_1154367786'],Application_1316947913,[0]
897,[],Send,42381.70497,['Offer_1154367786'],Application_1316947913,[0]
898,['Application_1316947913'],Cancel application,42412.33392,"['Offer_1154367786', 'Offer_481217395']",Application_1316947913,[0]
899,[],Cancel offer,42412.33392,['Offer_1154367786'],Application_1316947913,[0]
900,[],Cancel offer,42412.33392,['Offer_481217395'],Application_1316947913,[0]
901,['Application_1355798622'],Create application,42376.42506,[],Application_1355798622,[2]
902,['Application_1355798622'],Submit,42376.42506,[],Application_1355798622,[2]
903,['Application_1355798622'],Handle leads,42376.441,[],Application_1355798622,[2]
904,['Application_1355798622'],Complete,42376.45704,[],Application_1355798622,[2]
905,['Application_1355798622'],Accept,42376.4602,[],Application_1355798622,[2]
906,['Application_1355798622'],Create offer,42376.46335,['Offer_2144679296'],Application_1355798622,[2]
907,[],Send,42377.7167,['Offer_2144679296'],Application_1355798622,[2]
908,[],Call,42377.7167,['Offer_2144679296'],Application_1355798622,[2]
909,['Application_1355798622'],Create offer,42398.38225,['Offer_213145059'],Application_1355798622,[2]
910,[],Send,42398.38262,['Offer_213145059'],Application_1355798622,[2]
911,['Application_1355798622'],Cancel application,42429.33417,"['Offer_213145059', 'Offer_2144679296']",Application_1355798622,[2]
912,[],Cancel offer,42429.33417,['Offer_213145059'],Application_1355798622,[2]
913,[],Cancel offer,42429.33417,['Offer_2144679296'],Application_1355798622,[2]
914,['Application_1283783929'],Create application,42376.42856,[],Application_1283783929,[5]
915,['Application_1283783929'],Submit,42376.42856,[],Application_1283783929,[5]
916,['Application_1283783929'],Complete,42377.83075,[],Application_1283783929,[5]
917,['Application_1283783929'],Accept,42377.83839,[],Application_1283783929,[5]
918,['Application_1283783929'],Create offer,42377.84114,['Offer_1666281512'],Application_1283783929,[5]
919,['Application_1283783929'],Create offer,42377.84282,['Offer_1828521443'],Application_1283783929,[5]
920,[],Cancel offer,42377.84294,['Offer_1666281512'],Application_1283783929,[5]
